"frostobs" "tobs" "indic" "name" "alti" "date" "flevap" "flir" "fllat" "hu1000" "hu2" "nb" "nc" "nh" "nm" "ntHm3" "nt" "pmer" "rrcv" "rrge" "sncv" "snge" "gradt1" "tprev" "ff" "month" "ddf"
"84" "1" -0.899999976158142 "59343001" "LESQUIN" 47 2011-01-04 -0.0721990341460061 -124006.367954286 -189670.878066330 84.0128032783976 92.2825821256271 4.52875024318564 0 5.23171854794009 1.10781189799308 7.82843625664645 6.77484374582718 1009.51712573051 0 0.00449703840540386 0.000142823844218050 0.0189636123599292 -1.96115795493142 -1.04316449478279 5.48968725692568 "1" "S"
"85" "1" -5.19999980926514 "63113001" "CLERMONT-FERRAND" 331 2011-01-04 -0.0137135472089648 112871.289384904 -39045.2680170521 89.383217711088 88.0084221130971 0.538868534509653 0 4.27675612092569 0.412815093994145 7.98760266423779 4.68071982621038 1011.38322018509 0.00171861507033104 0.0376244752476404 0 0 -0.561683965355757 1.73809075124302 3.93746457108082 "1" "S"
"86" "1" -6.80000019073486 "67124001" "ENTZHEIM" 150 2011-01-04 0.000721827098004724 -684584.97512567 1272.72249460220 74.7566416555628 99.1191261218887 1.37750004735426 0 4.62641445576446 0 4.84381096993457 5.20949108956847 1015.18023137446 0 0.00135672337364667 0 0.00343939845674868 3.75152621118468 -7.2938199248805 0.388644879012602 "1" "C"
"87" "1" -5.59999990463257 "69029001" "BRON" 197 2011-01-04 -0.0713513677456143 -231674.974833195 -197347.156647238 87.4367416104462 88.4737274933819 2.05274220534193 0 7.94604595793044 6.92970020919802 7.77135720614842 7.9561487985502 1014.22582850231 0 0.0199218922494140 0 0.000263659068984619 -1.00867808519501 1.57597399087638 6.57168134895933 "1" "S"
"88" "1" -0.899999976158142 "75114001" "PARIS-14E" 75 2011-01-04 0.00890667478533672 -789448.855738898 25339.7838763151 72.1563591795173 97.5820897916387 0.0778123736381602 0 3.65376880080157 0.158959031105052 1.36027480541365 3.68597541869986 1010.46386408587 0 0.000263077420910952 0 0 1.75094620309607 -4.04160965161156 2.04631265357096 "1" "S"
"89" "1" -2.20000004768372 "76116001" "BOOS" 151 2011-01-04 -0.0137714782560386 -447101.645546659 -37566.2993890348 74.5234069343243 96.1769383990448 0.0423644448607100 0 3.90242979275296 0 6.03106606917913 3.94479423761367 1009.12202548027 3.04367320129703e-05 0 0 0 0.190732812370410 -2.89601648627829 2.86380225775535 "1" "E"
"90" "1" -0.699999988079071 "80001001" "ABBEVILLE" 70 2011-01-04 -0.0738104967166608 -121666.333531222 -191820.021874667 96.6175245494326 91.0946336446706 6.10385850071907 0 5.74297315180046 0 7.888173577192 7.46562644839287 1008.77880744839 0 0.0109227540903589 0 0.000114312837851567 -1.71325445845786 -0.943683228643635 4.68483512235585 "1" "S"
"91" "1" 0 "86027001" "BIARD" 123 2011-01-04 -0.0235978065148519 63434.1479457512 -62924.6745688625 99.6382588560329 94.2006374118635 7.99284476871509 0 0 0.0702075958251971 8 7.99284476871509 1009.37129105806 5.15848964424256e-05 0.0174027150867333 0 0 2.97047968682926 -0.216002009944496 2.91872233822239 "1" "S"
"92" "0" 1.20000004768372 "87085006" "LIMOGES" 402 2011-01-04 -0.0420338247488028 -227098.116110964 -112643.116732725 93.7194926261793 90.6845210443325 7.8508896761132 0 3.6835770126677 1.1238141291333 7.24124119177353 7.90898729527954 1011.04703369511 0 0 0 0 1.04486217103953 1.15066277839412 5.76181171110368 "1" "S"
"93" "0" 8.5 "13054001" "MARIGNANE" 9 2011-01-05 -0.186297915140173 12493.8580804169 -462743.278868705 94.1467735019081 84.3317359178443 7.38824876158652 0 7.55335131146967 3.53110151920555 7.99376675345957 7.99376675345957 1014.26656593143 0 0.0296393928672105 0 0 -3.31761723616182 8.23506433009345 6.83053756466842 "1" "E"
"94" "0" 9.60000038146973 "14137001" "CARPIQUET" 67 2011-01-05 0.0276667742721529 52885.0839849508 68472.1027583441 83.9769350973799 97.9459151864903 8 0.964329404642933 7.78681143165563 8 7.95393753753967 8 998.960954511693 0.122295943409721 0.382301220792427 0 0 -2.00398118503856 4.75086104194177 2.15082369119954 "1" "S"
"95" "0" 9.80000019073486 "20004002" "AJACCIO" 5 2011-01-05 -0.072967330719393 -27933.0333447451 -180424.784514903 93.2416179443522 89.3606091898278 8 0 3.9174665111641 6.51269943703663 7.45876945074997 8 1017.38795063342 0.000742069703392179 0.114522428625154 0 0 -3.82319887340418 8.40865256791731 2.52034076561798 "1" "E"
"96" "0" 6.59999990463257 "21473001" "OUGES" 219 2011-01-05 -0.108133490055934 -19415.4696805477 -267282.847635746 92.4621203650986 94.616349697776 8 0 8 7.98516111723438 8 8 1006.34822564809 0.361365169208967 0.854526974416785 0 0 -1.79755842123996 5.63924820685281 7.57690096479269 "1" "S"
"97" "0" 9 "25056001" "BESANCON" 307 2011-01-05 -0.770234545041298 -67064.9591636807 -1912843.34987107 89.9353995973076 89.1463191622126 6.53782314970977 0.0175313104364250 8 8 7.94437509775162 8 1005.65255244605 0.0555055197908132 2.58455192575077 0 0 -3.92176566302328 8.12485434408029 9.03156729240961 "1" "S"
"98" "0" 9.30000019073486 "31069001" "BLAGNAC" 151 2011-01-05 -0.0505734838911837 -295132.936822973 -126041.785355942 73.3345841732084 90.314471987044 6.83370439406098 2.06341652556736 6.19304379523827 6.7346248194524 7.86253406255923 7.79992871134959 1009.62637349748 0.277748088107511 0.00100045548784065 0 0 2.39109955205744 6.71820289866423 6.70841550588597 "1" "S"
"99" "0" 8 "33281001" "MERIGNAC" 47 2011-01-05 -0.0135352541000438 -132325.631262987 -33878.3896744855 89.437509594143 97.3034968931413 4.0908420190245 1.68467114564428 8 6.47709691672912 8 8 1005.91487513876 0.105376699983147 0.0055534242419525 0 0 2.48531376048771 6.34923086538913 3.24257736240609 "1" "S"
"100" "0" 6.90000009536743 "34154001" "MAUGUIO" 2 2011-01-05 -0.00986404187470894 -40247.8151915255 -25318.8788066369 99.9875786112288 95.5132948184564 8 0 7.91947850584984 2.10527643221894 7.99470517209033 8 1013.36612357303 0.304732051911148 1.30963767228020 0 0 -4.65506407585971 9.16125052985783 6.13705396523252 "1" "E"
"101" "0" 11.6999998092651 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2011-01-05 0.00590978764456202 79664.1644631067 15103.3627888860 87.5498656070473 98.689360811792 8 0.0459721884799375 8 7.50138065206465 8 8 998.6393620364 0.055939398570857 0.141724259300971 0 0 2.77728989726574 3.56349546056629 2.75524534504192 "1" "S"
"102" "0" 11.8999996185303 "44020001" "BOUGUENAIS" 26 2011-01-05 0.130006039856043 17791.2836160558 321898.114935368 98.4651471253062 98.119513252549 8 1.05513801957245 7.87776402900976 4.79594583809375 8 8 1000.07715633465 0.677782866281709 0.438564482862465 0 0 -4.05028772240064 10.7823780949468 6.26650488275421 "1" "S"
"103" "0" 8.69999980926514 "45055001" "BRICY" 125 2011-01-05 0.0735694806491525 27162.1925543523 181919.475515183 98.7262495909818 97.7413632443907 8 0.984721211253827 8 7.93506951613506 8 8 1001.67754118919 0.0112630536469815 0.729926469073643 0 0 -2.80458557605743 7.71673139780762 7.18358316848387 "1" "S"
"104" "0" 8.69999980926514 "51183001" "COURCY" 91 2011-01-05 0.0266951535438693 18335.361057997 64340.9337830545 98.4309120371222 96.8225552036642 8 0.707653499382992 8 7.94213685527211 8 8 1000.39604156494 0.0473330737340793 1.04522798742756 0.000226027909093311 0 -2.97088499300298 4.99759958368087 4.26007243736166 "1" "S"
"106" "0" 6.69999980926514 "54526001" "TOMBLAINE" 212 2011-01-05 -0.0632042097442017 -15025.1057834102 -157693.238410702 99.2367854114248 93.3370918268338 7.80405261913756 0 7.82165977159957 7.8276297622233 8 8 1002.67088884015 0.000184411948744406 5.3750118278163 0 0 -3.35149694714267 6.01032846371424 8.52309775163808 "1" "S"
"107" "0" 5.09999990463257 "59343001" "LESQUIN" 47 2011-01-05 0.00972230672837078 -7552.52325683498 25103.4096289279 99.697317539248 97.9158483704088 7.9990625226501 0 6.63484460890277 5.57359418928672 8 8 999.290075268555 0.00485351707784787 0.231851504612994 3.66202089807661e-06 1.70891825135296e-05 -1.79113440796720 3.50078081414085 3.06030254652343 "1" "S"
"108" "0" 8.60000038146973 "63113001" "CLERMONT-FERRAND" 331 2011-01-05 -0.178554375678118 -239161.965194225 -443431.565887333 86.1209843210787 85.2904342498107 2.13749807360001 0 8 8 8 8 1007.41460152512 0.0179460569280533 0.397246391156046 0 0 -3.40614211202773 8.03681908851435 5.58258192087615 "1" "S"
"109" "0" 4 "67124001" "ENTZHEIM" 150 2011-01-05 0.0492627774033281 64462.5567618608 137185.772952557 95.1766399895746 94.6440405644807 7.85045965731842 2.44264890023624 8 8 8 8 1003.94222821483 0.187506277901775 1.93368920300190 0 0 -0.829622789635323 3.59720232212715 5.72801636431996 "1" "S"
"110" "0" 7.40000009536743 "69029001" "BRON" 197 2011-01-05 -0.193626093978801 -462483.721318189 -480834.254362155 77.742960672138 90.1054534768377 3.64119023488727 0 8 8 7.64646660344806 8 1010.15034512145 0.0278531504459073 1.35479110032201 0 0 -0.447695603700361 6.07674070852011 9.91984842786183 "1" "S"
"111" "0" 9.19999980926514 "75114001" "PARIS-14E" 75 2011-01-05 0.0435372608951707 30497.2704501469 107614.204708307 95.8459771477073 98.296232937162 8 0 7.79397764117175 7.6404366722768 8 8 1000.61224138260 0.0221641572450509 0.308921013455435 0 0 -1.69427996068543 5.27390614275531 3.23423735766551 "1" "S"
"112" "0" 7.30000019073486 "76116001" "BOOS" 151 2011-01-05 0.0133195945787144 58873.6439713527 33079.4137033431 79.7162258805138 99.1003461441405 7.9711870333133 0.444901395559211 7.67590485168387 8 8 8 999.906965364306 0.00600855557965294 0.072023123985708 0 0 0.255330135661123 2.55199950987654 1.56418834866116 "1" "S"
"113" "0" 6.09999990463257 "80001001" "ABBEVILLE" 70 2011-01-05 0.0108079740777213 35012.1164795757 27493.3034670054 97.432925835026 98.1591630075087 7.0375061035156 0 7.08093705773354 3.92974875270557 8 7.91979217529297 999.333341684342 0.00402515670276675 0.0363457713277743 0.000114312837851567 0 -1.44553398117614 3.75477549135815 2.64456847940220 "1" "S"
"114" "0" 8.39999961853027 "86027001" "BIARD" 123 2011-01-05 -0.0108727781361074 2129.21163316751 -24720.0964354832 98.3976868095688 97.3264732495325 8 0 6.9452075958252 4.33633603409586 8 8 1003.77560640812 0.418340729144734 0.195030788634366 0 0 -0.553187757010802 7.0784583600492 7.99123977032461 "1" "S"
"115" "0" 6.80000019073486 "87085006" "LIMOGES" 402 2011-01-05 -0.0228341751494055 -56111.8019796785 -56123.0728123705 99.8749731886236 95.435515169095 8 2.78195682168003 7.69888238276008 8 8 8 1006.96012306000 0.724958935554658 1.12975396799658 0 0 -0.572398613741371 5.77873947040666 7.88372117453262 "1" "S"
"116" "0" 14 "13054001" "MARIGNANE" 9 2011-01-06 -0.105559633772543 6152.0519628972 -259159.112894654 88.7311654762868 90.1127740268421 7.68798100385902 0 3.21856388309061 0 7.9886995894176 7.83152400884865 1015.87052234470 0 0.0619754407220513 0 0 -3.5133182660893 12.1381245505582 8.1514890426184 "1" "E"
"117" "0" 10.3000001907349 "14137001" "CARPIQUET" 67 2011-01-06 -0.0149173168429646 -568106.2773964 -36449.9857631961 59.9224646317162 91.8776691143316 2.05751775406271 0 8 0 8 8 999.676345559886 0.000342446521535133 0.000171219994955531 0 0 -3.63960737425139 11.0085650268315 7.92674133114309 "1" "S"
"118" "0" 10.6999998092651 "20004002" "AJACCIO" 5 2011-01-06 -0.00452126139475684 -529456.755757093 -9846.28936958285 78.272989554307 92.8581580763648 1.44396091985981 0 2.26709131736425 0 4.48364401134313 3.29599184906691 1021.00057038733 5.87186991651825e-05 0.000117437398330365 0 0 -0.0428197713408605 7.74444590952917 1.29142952558271 "1" "S"
"119" "0" 9.5 "21473001" "OUGES" 219 2011-01-06 0.0449348042928933 27.4536362887052 113090.441426754 90.8697867054116 95.6317811229155 4.68337220796091 0 8 7.10999965667724 8 8 1009.64914976030 0.124038816629763 0.77984989149718 0 0 -0.897351944633553 8.15556569923285 6.12446600374216 "1" "S"
"120" "0" 9.60000038146973 "25056001" "BESANCON" 307 2011-01-06 -0.268869569528064 -33110.0736119598 -667468.12249589 80.044442402339 90.54843451339 3.71962515614086 0 7.69100626208728 7.07638762192619 8 7.9375 1009.81142170556 0 1.49102887420838 0 0 -2.60208809678716 9.68390406018364 6.07831796570174 "1" "S"
"121" "0" 10.3999996185303 "31069001" "BLAGNAC" 151 2011-01-06 -0.0156022438673894 -603348.87478356 -36837.2164579399 41.6711343219504 90.2131611870558 0.409103836083213 0 4.81177464127541 0.159687171891845 6.46298457533635 5.05997079907821 1009.30924379873 0 0 0 0 4.50617381630787 8.8261553380857 8.4112303944547 "1" "S"
"122" "0" 10.1999998092651 "33281001" "MERIGNAC" 47 2011-01-06 -0.00309911571732568 -321181.745166685 -6308.75122218841 81.4286580798476 97.8347231930915 4.86328613014546 0 8 8 7.9824951246411 8 1006.03870303392 0.351441042289991 1.80304678208317 0 0 0.081060534702807 9.906739977383 3.71206759048511 "1" "S"
"123" "0" 11.3999996185303 "34154001" "MAUGUIO" 2 2011-01-06 0.0106270224713271 17997.4530587134 27666.2025933855 69.9520909808121 99.1829662434202 8 0 6.55454748529473 0 8 8 1013.84031110872 0 0.499654073863982 0 0 -1.31964740751198 10.0691386258661 1.60547536845397 "1" "E"
"124" "0" 11.6000003814697 "35281001" "SAINT-JACQUES-DE-LA-LANDE" 36 2011-01-06 -0.0342819057531541 -2553.24365336446 -82596.2747708853 80.8428438305995 93.919194276695 3.22960009194138 0 8 2.10779191040275 8 8 1000.81565408390 0.000228544851736954 0.0446108101725426 0 0 -4.70728667324602 11.66076117101 6.19834873586798 "1" "S"
"125" "0" 10.8999996185303 "44020001" "BOUGUENAIS" 26 2011-01-06 -0.0366761055062096 -189887.075324569 -88298.2401596227 64.4560756142844 95.9782487726453 6.77019640803339 0.853093225717236 8 7.96322828075017 8 8 1002.50954792573 0.181174913335594 0.00445138000205977 0 0 -3.23924838865616 10.5028849894066 5.82310234067284 "1" "S"
"126" "0" 10.3000001907349 "45055001" "BRICY" 125 2011-01-06 -0.00340807033038359 -80660.7493855665 -8069.89411372319 63.1930886983766 95.4116705457115 1.78576687094608 0.267355227831104 8 7.866320939699 8 8 1004.56572235595 0.310574488510055 0.90565312799188 0 0 -2.91470843946834 9.62628341329636 4.5686064560563 "1" "S"
"127" "0" 11.5 "51183001" "COURCY" 91 2011-01-06 0.0483346975388486 -11446.0431511407 120205.717290879 86.041924215624 95.5739614157437 4.16516749007862 0.374410263757584 8 7.71144771575925 8 8 1004.92587342761 0.000612844310126147 0.414235295309483 0 0 -3.03937295501965 9.40738564903007 6.00492438739929 "1" "S"
"129" "0" 9.69999980926514 "54526001" "TOMBLAINE" 212 2011-01-06 -0.0059157746222144 -26628.3394965074 -14620.2767358596 100 94.989265749334 8 4.90704082914166 7.82771015167237 8 8 8 1008.08338019986 0.354770165205788 0.0799942579949568 0 0 -2.86121124559008 8.4074167582736 6.08909672659675 "1" "S"
"130" "0" 5.80000019073486 "59343001" "LESQUIN" 47 2011-01-06 -0.0135955267120022 -486.722968712476 -31342.5896679306 95.0363769186666 98.9811799149024 8 0.0142181998512567 8 0.0740632855895491 8 8 1001.27335025539 0.116525381794138 1.05653225626798 0 0 0.206568020134777 5.55244661465328 2.95892070706917 "1" "S"
"131" "0" 12.1999998092651 "63113001" "CLERMONT-FERRAND" 331 2011-01-06 -0.124368335307509 -146158.992330133 -307236.438752175 87.6964582393157 84.1865649188321 2.54645581963998 0 6.48873923184146 4.7088674831612 7.8575998807064 7.39947424294224 1008.84859266053 0.0521370876427907 0.0461256758501344 0 0 -2.8543526828289 10.1010384875896 5.41071142408172 "1" "S"
"132" "0" 10 "67124001" "ENTZHEIM" 150 2011-01-06 0.0492133668612951 2944.22342848778 122761.928717613 93.3265530592053 93.9637087820756 2.84145736694336 0.597788088896777 7.9192930868303 7.86737306803116 8 8 1009.02068094959 0.0140233046449794 0.425877604556263 0 0 -2.68180895016121 8.64860899873167 4.80998239913841 "1" "S"
"133" "0" 13.1999998092651 "69029001" "BRON" 197 2011-01-06 -0.26806996706499 -212469.582706117 -663692.619739476 72.2865690111262 86.7422806847415 0.0162510871887198 0 8 6.47261316052571 8 8 1011.55466902508 0.0009765625 0.00686869111044063 0 0 -2.44001217755862 10.2911891283717 9.40955487224731 "1" "S"
"134" "0" 11.5 "75114001" "PARIS-14E" 75 2011-01-06 -0.042722850925003 2449.75946538519 -105111.434782178 87.8682820308733 95.3845918611042 6.59669540499227 6.15765448314356 8 4.70434800031397 8 8 1003.88389942169 0.0919089803115881 0.0289620107950837 0 0 -3.6924242824316 10.2882499707182 5.7626364838379 "1" "S"
"135" "0" 10.3999996185303 "76116001" "BOOS" 151 2011-01-06 0.0221040266362112 -88891.6837541923 54445.9132433423 78.3493549177182 97.4116789704293 6.70252700026835 0.435052117903856 8 0.289720717540486 8 8 1001.61992452034 0.00081054121255876 0.0148948204957515 0 0 -3.90942305123255 10.1465457835352 4.65942433923169 "1" "S"
"136" "0" 8.69999980926514 "80001001" "ABBEVILLE" 70 2011-01-06 0.060893194354676 -21987.892775776 154105.802247344 76.0762872290498 94.926372152971 5.6516011655076 2.38005857463576 8 0.439854511610973 8 8 1000.72748216534 0.0521525273554455 0.00916131446177783 0 0 -3.72381204068278 10.2522361658495 7.22183754428485 "1" "S"
"137" "0" 10.6999998092651 "86027001" "BIARD" 123 2011-01-06 -0.0931007866297419 -57776.950039979 -230019.740273096 91.722687626978 94.1419926558654 7.40117620016355 5.1708460118228 8 8 8 8 1005.21490905908 0.303982812445548 0.0055726277588681 0 0 -2.11979244619771 9.48612685818227 6.27149686362233 "1" "S"
"138" "0" 9.39999961853027 "87085006" "LIMOGES" 402 2011-01-06 -0.0722587622182154 -69979.7886807825 -177678.462229148 95.2691969538556 92.883983753778 3.96047016804237 1.37103019813547 7.01685709252844 5.77609512875552 8 7.74758223190793 1007.38604004277 0.128010170290892 0.0507427354173298 0 0 -1.96160152843834 9.2492289649092 7.16182996373368 "1" "S"
"139" "0" 13.8000001907349 "13054001" "MARIGNANE" 9 2011-01-07 -0.151281786682802 -415698.156220212 -372841.152528048 85.8661939209952 81.0174340011947 0.373621546152206 5.55100380222028 8 0 6.43827272023919 8 1016.51033045724 0.00236528051826215 5.88563051167068e-05 0 0 -5.0455562691659 12.3030643309081 6.96695241673388 "1" "E"
"140" "0" 11.3000001907349 "14137001" "CARPIQUET" 67 2011-01-07 -0.372386844330687 -525945.152581116 -921899.316672185 95.455350541429 83.2845083155072 7.6410800623424 0 0.214895617216825 2.10391276244059 4.71076573302949 7.6410800623424 995.18254287573 8.56099974777657e-05 0.0122753697338313 0 0 -6.51666298053695 11.2471239229317 15.8378381153157 "1" "S"
"141" "0" 9.39999961853027 "20004002" "AJACCIO" 5 2011-01-07 -0.0157611625586467 -591142.113675356 -38528.6430063244 38.6414926098951 75.6935791193768 0 0 5.15252173956833 0.289571718982189 4.15167817153269 5.16752927855123 1020.72313113110 0 0 0 0 2.70693425418722 6.87423156973964 1.51028557460007 "1" "E"
"142" "0" 8.69999980926514 "21473001" "OUGES" 219 2011-01-07 -0.0503367895933022 -464535.087144136 -122850.204024791 80.2608606312902 93.0996921713131 8 0 1.45880549865251 7.99010741148959 4.52641742017295 8 1011.75802577793 0.0139443440587003 0.00049238554470321 0 0 -2.55524713643536 8.37231923884758 5.4257699477818 "1" "S"
"143" "0" 12.6999998092651 "25056001" "BESANCON" 307 2011-01-07 -0.477586631174375 -389245.12981952 -1184996.18916765 77.4446020244824 82.0059827814383 4.18795207025414 0 1.87687343358994 2.01517672626596 7.85225518443531 5.10579903213602 1012.07212430954 0.00049804151058197 0 0 0 -3.66153664718445 9.57631597291709 6.75502710505364 "1" "S"
"144" "0" 8.89999961853027 "31069001" "BLAGNAC" 151 2011-01-07 0.0410184689326978 -807240.74365487 103088.125828898 41.9344011810206 93.918101520388 0 0 1.90951216814847 0.0132293403148651 2.40989787431113 1.93030960258739 1014.18459079742 4.34054295403959e-05 0 0 0 2.46511641101204 7.56518374390646 4.08676073349195 "1" "S"
